type;skz;desc;coords;street;zip;city;keeper;classes;pupils;male;female;lt_type;lt_skz;lt_desc;lt_ipub_desc;lt_street;lt_zip;lt_city;count
VS;621321;Volksschule;1710657.12,6019996.65;Mozartstraße 5;8641;Sankt Marein im Mürztal;öffentl.;8;123;66;57;AHS;621026;Bundesgymnasium, Bundesrealgymnasium und Bundes-Oberstufenrealgymnasium;AHS-Unterstufe;Wiener Straße 123;8605;Kapfenberg;9
VS;621321;Volksschule;1710657.12,6019996.65;Mozartstraße 5;8641;Sankt Marein im Mürztal;öffentl.;8;123;66;57;VS;621321;Volksschule;Wiederholung der Schulstufe im gleichen Schultyp;Mozartstraße 5;8641;Sankt Marein im Mürztal;0
VS;621321;Volksschule;1710657.12,6019996.65;Mozartstraße 5;8641;Sankt Marein im Mürztal;öffentl.;8;123;66;57;NMSH;621042;Mittelschule;Neue Mittelschule an Hauptschulen;Hochschloss-Straße 1;8665;Langenwang;0
VS;621321;Volksschule;1710657.12,6019996.65;Mozartstraße 5;8641;Sankt Marein im Mürztal;öffentl.;8;123;66;57;NMSH;923072;Private Mittelschule St. Ursula;Neue Mittelschule an Hauptschulen;Franz Asenbauer-Gasse 49;1230;Wien;0
VS;621331;Volksschule;1695551,6027964.26;Palbersdorf 80;8621;Thörl;öffentl.;4;60;26;34;NMSH;621112;Mittelschule;Neue Mittelschule an Hauptschulen;Palbersdorf 155;8621;Thörl;12
VS;621331;Volksschule;1695551,6027964.26;Palbersdorf 80;8621;Thörl;öffentl.;4;60;26;34;AHS;621026;Bundesgymnasium, Bundesrealgymnasium und Bundes-Oberstufenrealgymnasium;AHS-Unterstufe;Wiener Straße 123;8605;Kapfenberg;0
VS;621341;Volksschule;1677855.02,6025027.01;Pichl-Großdorf 25;8612;Tragöß-Sankt Katharein;öffentl.;2;31;13;18;NMSH;621092;Mittelschule;Neue Mittelschule an Hauptschulen;Niederdorf 85;8611;Tragöß-Sankt Katharein;0
VS;621341;Volksschule;1677855.02,6025027.01;Pichl-Großdorf 25;8612;Tragöß-Sankt Katharein;öffentl.;2;31;13;18;AHS;621016;Bundesgymnasium und Bundesrealgymnasium;AHS-Unterstufe;Keplerstraße 2;8600;Bruck an der Mur;0
VS;621351;Volksschule;1707550.17,6033473.03;Turnau 64;8625;Turnau;öffentl.;4;54;29;25;NMSH;621112;Mittelschule;Neue Mittelschule an Hauptschulen;Palbersdorf 155;8621;Thörl;10
VS;621351;Volksschule;1707550.17,6033473.03;Turnau 64;8625;Turnau;öffentl.;4;54;29;25;AHS;621016;Bundesgymnasium und Bundesrealgymnasium;AHS-Unterstufe;Keplerstraße 2;8600;Bruck an der Mur;0
VS;621351;Volksschule;1707550.17,6033473.03;Turnau 64;8625;Turnau;öffentl.;4;54;29;25;AHS;621026;Bundesgymnasium, Bundesrealgymnasium und Bundes-Oberstufenrealgymnasium;AHS-Unterstufe;Wiener Straße 123;8605;Kapfenberg;0
VS;621361;Volksschule;1734507.2,6050699.99;Hauptstraße 19;8692;Neuberg an der Mürz;öffentl.;3;67;35;32;NMSH;621142;Mittelschule;Neue Mittelschule an Hauptschulen;Hauptstraße 19;8692;Neuberg an der Mürz;8
VS;621361;Volksschule;1734507.2,6050699.99;Hauptstraße 19;8692;Neuberg an der Mürz;öffentl.;3;67;35;32;NMSH;621042;Mittelschule;Neue Mittelschule an Hauptschulen;Hochschloss-Straße 1;8665;Langenwang;0
VS;621361;Volksschule;1734507.2,6050699.99;Hauptstraße 19;8692;Neuberg an der Mürz;öffentl.;3;67;35;32;AHS;621036;Bundesgymnasium und Bundesrealgymnasium;AHS-Unterstufe;Roseggergasse 10;8680;Mürzzuschlag;0
VS;621381;Volksschule;1724867.95,6037251.66;Veitsch, Klein-Veitsch-Straße 6;8663;Sankt Barbara im Mürztal;öffentl.;4;63;29;34;NMSH;621152;Mittelschule Sankt Barbara;Neue Mittelschule an Hauptschulen;Mitterdorf im Mürztal, Schulstraße 6;8662;Sankt Barbara im Mürztal;7
VS;621381;Volksschule;1724867.95,6037251.66;Veitsch, Klein-Veitsch-Straße 6;8663;Sankt Barbara im Mürztal;öffentl.;4;63;29;34;AHS;621036;Bundesgymnasium und Bundesrealgymnasium;AHS-Unterstufe;Roseggergasse 10;8680;Mürzzuschlag;7
VS;621391;Volksschule;1724852.94,6028173.97;Wartberg im Mürztal, Dorfstraße 42;8661;Sankt Barbara im Mürztal;öffentl.;3;53;21;32;AHS;621036;Bundesgymnasium und Bundesrealgymnasium;AHS-Unterstufe;Roseggergasse 10;8680;Mürzzuschlag;10
VS;621391;Volksschule;1724852.94,6028173.97;Wartberg im Mürztal, Dorfstraße 42;8661;Sankt Barbara im Mürztal;öffentl.;3;53;21;32;NMSH;621152;Mittelschule Sankt Barbara;Neue Mittelschule an Hauptschulen;Mitterdorf im Mürztal, Schulstraße 6;8662;Sankt Barbara im Mürztal;0
VS;621391;Volksschule;1724852.94,6028173.97;Wartberg im Mürztal, Dorfstraße 42;8661;Sankt Barbara im Mürztal;öffentl.;3;53;21;32;NMSH;621012;Mittelschule (August Musger);Neue Mittelschule an Hauptschulen;August-Musger-Gasse 10;8650;Kindberg;0
VS;622011;Volksschule;1786577.97,5952793.1;Altenmarkt 2;8280;Fürstenfeld;öffentl.;2;36;20;16;NMSH;622012;Mittelschule;Neue Mittelschule an Hauptschulen;Schillerplatz 2;8280;Fürstenfeld;0
VS;622011;Volksschule;1786577.97,5952793.1;Altenmarkt 2;8280;Fürstenfeld;öffentl.;2;36;20;16;AHS;622016;Bundesgymnasium und Bundesrealgymnasium;AHS-Unterstufe;Realschulstraße 6;8280;Fürstenfeld;0
VS;622031;Volksschule;1792029.16,5966057.78;Burgau 260;8291;Burgau;öffentl.;2;29;14;15;NMSH;622152;Mittelschule;Neue Mittelschule an Hauptschulen;Schulgasse 2;8292;Neudau;0
VS;622031;Volksschule;1792029.16,5966057.78;Burgau 260;8291;Burgau;öffentl.;2;29;14;15;AHS;622026;Bundesgymnasium, Bundesrealgymnasium und Bundes-Oberstufenrealgymnasium;AHS-Unterstufe;Edelseegasse 13;8230;Hartberg;0
VS;622031;Volksschule;1792029.16,5966057.78;Burgau 260;8291;Burgau;öffentl.;2;29;14;15;AHS;622016;Bundesgymnasium und Bundesrealgymnasium;AHS-Unterstufe;Realschulstraße 6;8280;Fürstenfeld;0
VS;622041;Volksschule Parkstraße;1790198.33,5949811.13;Parkstraße 1;8280;Fürstenfeld;öffentl.;11;194;102;92;AHS;622016;Bundesgymnasium und Bundesrealgymnasium;AHS-Unterstufe;Realschulstraße 6;8280;Fürstenfeld;32
VS;622041;Volksschule Parkstraße;1790198.33,5949811.13;Parkstraße 1;8280;Fürstenfeld;öffentl.;11;194;102;92;NMSH;622012;Mittelschule;Neue Mittelschule an Hauptschulen;Schillerplatz 2;8280;Fürstenfeld;16
VS;622041;Volksschule Parkstraße;1790198.33,5949811.13;Parkstraße 1;8280;Fürstenfeld;öffentl.;11;194;102;92;NMSH;622042;Mittelschule;Neue Mittelschule an Hauptschulen;Ilz 196;8262;Ilz;0
VS;622041;Volksschule Parkstraße;1790198.33,5949811.13;Parkstraße 1;8280;Fürstenfeld;öffentl.;11;194;102;92;NMSH;622162;Sportmittelschule (Rieger);Neue Mittelschule an Hauptschulen;Edelseegasse 18;8230;Hartberg;0
VS;622041;Volksschule Parkstraße;1790198.33,5949811.13;Parkstraße 1;8280;Fürstenfeld;öffentl.;11;194;102;92;AHS;622026;Bundesgymnasium, Bundesrealgymnasium und Bundes-Oberstufenrealgymnasium;AHS-Unterstufe;Edelseegasse 13;8230;Hartberg;0
VS;622041;Volksschule Parkstraße;1790198.33,5949811.13;Parkstraße 1;8280;Fürstenfeld;öffentl.;11;194;102;92;ASTAT;207611;Private International School Carinthia des Vereins ISC-International School Carinthia;Sonst. allgemeinbild. (Statut)Schulen;Rosentaler Straße 15;9220;Velden am Wörther See;0
VS;622051;Volksschule;1783466.33,6010464.21;Dechantskirchen 49;8241;Dechantskirchen;öffentl.;6;98;56;42;NMSH;622072;Mittelschule;Neue Mittelschule an Hauptschulen;Schwaighofstraße 155;8240;Friedberg;12
VS;622051;Volksschule;1783466.33,6010464.21;Dechantskirchen 49;8241;Dechantskirchen;öffentl.;6;98;56;42;AHS;622026;Bundesgymnasium, Bundesrealgymnasium und Bundes-Oberstufenrealgymnasium;AHS-Unterstufe;Edelseegasse 13;8230;Hartberg;0
VS;622061;Volksschule;1769782.84,5967060.99;Großsteinbach 1;8265;Großsteinbach;öffentl.;3;48;24;24;NMSH;622032;Mittelschule;Neue Mittelschule an Hauptschulen;Großsteinbach 1;8265;Großsteinbach;11
VS;622061;Volksschule;1769782.84,5967060.99;Großsteinbach 1;8265;Großsteinbach;öffentl.;3;48;24;24;AHS;622026;Bundesgymnasium, Bundesrealgymnasium und Bundes-Oberstufenrealgymnasium;AHS-Unterstufe;Edelseegasse 13;8230;Hartberg;0
VS;622061;Volksschule;1769782.84,5967060.99;Großsteinbach 1;8265;Großsteinbach;öffentl.;3;48;24;24;NMSH;622162;Sportmittelschule (Rieger);Neue Mittelschule an Hauptschulen;Edelseegasse 18;8230;Hartberg;0
VS;622071;Volksschule;1780233.67,5955087.14;Großwilfersdorf 20;8263;Großwilfersdorf;öffentl.;4;53;26;27;AHS;622016;Bundesgymnasium und Bundesrealgymnasium;AHS-Unterstufe;Realschulstraße 6;8280;Fürstenfeld;9
VS;622071;Volksschule;1780233.67,5955087.14;Großwilfersdorf 20;8263;Großwilfersdorf;öffentl.;4;53;26;27;NMSH;622012;Mittelschule;Neue Mittelschule an Hauptschulen;Schillerplatz 2;8280;Fürstenfeld;0
VS;622071;Volksschule;1780233.67,5955087.14;Großwilfersdorf 20;8263;Großwilfersdorf;öffentl.;4;53;26;27;NMSH;622042;Mittelschule;Neue Mittelschule an Hauptschulen;Ilz 196;8262;Ilz;0
VS;622081;Volksschule;1774931.44,5960876.14;Hainersdorf 26;8264;Großwilfersdorf;öffentl.;1;15;7;8;NMSH;622032;Mittelschule;Neue Mittelschule an Hauptschulen;Großsteinbach 1;8265;Großsteinbach;0
VS;622081;Volksschule;1774931.44,5960876.14;Hainersdorf 26;8264;Großwilfersdorf;öffentl.;1;15;7;8;AHS;622016;Bundesgymnasium und Bundesrealgymnasium;AHS-Unterstufe;Realschulstraße 6;8280;Fürstenfeld;0
VS;622091;Volksschule;1772649.89,5957071.12;Ilz 214;8262;Ilz;öffentl.;8;121;67;54;NMSH;622042;Mittelschule;Neue Mittelschule an Hauptschulen;Ilz 196;8262;Ilz;15
VS;622091;Volksschule;1772649.89,5957071.12;Ilz 214;8262;Ilz;öffentl.;8;121;67;54;AHS;617016;Bundesgymnasium und Bundesrealgymnasium;AHS-Unterstufe;Dr.-Hermann-Hornung-Gasse 29;8200;Gleisdorf;0
VS;622091;Volksschule;1772649.89,5957071.12;Ilz 214;8262;Ilz;öffentl.;8;121;67;54;AHS;622016;Bundesgymnasium und Bundesrealgymnasium;AHS-Unterstufe;Realschulstraße 6;8280;Fürstenfeld;0
VS;622091;Volksschule;1772649.89,5957071.12;Ilz 214;8262;Ilz;öffentl.;8;121;67;54;NMSH;201132;Private Mittelschule St. Ursula;Neue Mittelschule an Hauptschulen;Ursulinengasse 1;9020;Klagenfurt;0
VS;622091;Volksschule;1772649.89,5957071.12;Ilz 214;8262;Ilz;öffentl.;8;121;67;54;NMSH;623022;Mittelschule;Neue Mittelschule an Hauptschulen;Hans Kampel Platz 3;8350;Fehring;0
VS;622091;Volksschule;1772649.89,5957071.12;Ilz 214;8262;Ilz;öffentl.;8;121;67;54;VS;622121;Volksschule;Wiederholung der Schulstufe im gleichen Schultyp;Nestelbach im Ilztal 18;8262;Ilz;0
VS;622101;Volksschule;1771561.04,5985559.41;Flattendorf 8;8230;Hartberg Umgebung;öffentl.;4;67;39;28;NMSH;622162;Sportmittelschule (Rieger);Neue Mittelschule an Hauptschulen;Edelseegasse 18;8230;Hartberg;8
VS;622101;Volksschule;1771561.04,5985559.41;Flattendorf 8;8230;Hartberg Umgebung;öffentl.;4;67;39;28;NMSH;622172;Musikmittelschule (Gerlitz);Neue Mittelschule an Hauptschulen;Europaplatz 2;8230;Hartberg;8
VS;622101;Volksschule;1771561.04,5985559.41;Flattendorf 8;8230;Hartberg Umgebung;öffentl.;4;67;39;28;AHS;622026;Bundesgymnasium, Bundesrealgymnasium und Bundes-Oberstufenrealgymnasium;AHS-Unterstufe;Edelseegasse 13;8230;Hartberg;0
VS;622111;Volksschule Bad Loipersdorf;1792735.95,5944407.69;Schulstraße 270;8282;Bad Loipersdorf;öffentl.;3;54;25;29;NMSH;622012;Mittelschule;Neue Mittelschule an Hauptschulen;Schillerplatz 2;8280;Fürstenfeld;0
VS;622111;Volksschule Bad Loipersdorf;1792735.95,5944407.69;Schulstraße 270;8282;Bad Loipersdorf;öffentl.;3;54;25;29;AHS;622016;Bundesgymnasium und Bundesrealgymnasium;AHS-Unterstufe;Realschulstraße 6;8280;Fürstenfeld;0
VS;622121;Volksschule;1767870.88,5957102.12;Nestelbach im Ilztal 18;8262;Ilz;öffentl.;2;27;13;14;NMSH;622042;Mittelschule;Neue Mittelschule an Hauptschulen;Ilz 196;8262;Ilz;13
VS;622121;Volksschule;1767870.88,5957102.12;Nestelbach im Ilztal 18;8262;Ilz;öffentl.;2;27;13;14;AHS;622016;Bundesgymnasium und Bundesrealgymnasium;AHS-Unterstufe;Realschulstraße 6;8280;Fürstenfeld;0
VS;622121;Volksschule;1767870.88,5957102.12;Nestelbach im Ilztal 18;8262;Ilz;öffentl.;2;27;13;14;AHS;601196;Bundesgymnasium;AHS-Unterstufe;Pestalozzistraße 5;8010;Graz;0
VS;622131;Volksschule;1769614.02,5949746.42;Ottendorf an der Rittschein 5;8312;Ottendorf an der Rittschein;öffentl.;4;73;34;39;NMSH;622042;Mittelschule;Neue Mittelschule an Hauptschulen;Ilz 196;8262;Ilz;12
VS;622131;Volksschule;1769614.02,5949746.42;Ottendorf an der Rittschein 5;8312;Ottendorf an der Rittschein;öffentl.;4;73;34;39;NMSH;617052;Mittelschule;Neue Mittelschule an Hauptschulen;Feldbacherstraße 166;8311;Markt Hartmannsdorf;0
VS;622131;Volksschule;1769614.02,5949746.42;Ottendorf an der Rittschein 5;8312;Ottendorf an der Rittschein;öffentl.;4;73;34;39;NMSH;623032;Mittelschule Feldbach-Sportmittelschule;Neue Mittelschule an Hauptschulen;Ringstraße 19-23;8330;Feldbach;0
VS;622141;Volksschule;1783006.78,5947698.56;Söchau 132;8362;Söchau;öffentl.;4;69;29;40;NMSH;622012;Mittelschule;Neue Mittelschule an Hauptschulen;Schillerplatz 2;8280;Fürstenfeld;0
VS;622141;Volksschule;1783006.78,5947698.56;Söchau 132;8362;Söchau;öffentl.;4;69;29;40;AHS;622016;Bundesgymnasium und Bundesrealgymnasium;AHS-Unterstufe;Realschulstraße 6;8280;Fürstenfeld;0
VS;622141;Volksschule;1783006.78,5947698.56;Söchau 132;8362;Söchau;öffentl.;4;69;29;40;NMSH;622042;Mittelschule;Neue Mittelschule an Hauptschulen;Ilz 196;8262;Ilz;0
VS;622151;Volksschule;1766269.69,5979912.21;Hofkirchen bei Hartberg 52;8224;Kaindorf;öffentl.;4;59;28;31;NMSH;622052;Mittelschule;Neue Mittelschule an Hauptschulen;Schulgasse 241;8224;Kaindorf;0
VS;622151;Volksschule;1766269.69,5979912.21;Hofkirchen bei Hartberg 52;8224;Kaindorf;öffentl.;4;59;28;31;AHS;622026;Bundesgymnasium, Bundesrealgymnasium und Bundes-Oberstufenrealgymnasium;AHS-Unterstufe;Edelseegasse 13;8230;Hartberg;0
VS;622151;Volksschule;1766269.69,5979912.21;Hofkirchen bei Hartberg 52;8224;Kaindorf;öffentl.;4;59;28;31;NMSH;622162;Sportmittelschule (Rieger);Neue Mittelschule an Hauptschulen;Edelseegasse 18;8230;Hartberg;0
VS;622151;Volksschule;1766269.69,5979912.21;Hofkirchen bei Hartberg 52;8224;Kaindorf;öffentl.;4;59;28;31;NMSH;622172;Musikmittelschule (Gerlitz);Neue Mittelschule an Hauptschulen;Europaplatz 2;8230;Hartberg;0
VS;622161;Volksschule;1787106.91,5946216.31;Übersbach 154;8362;Fürstenfeld;öffentl.;2;31;18;13;NMSH;622012;Mittelschule;Neue Mittelschule an Hauptschulen;Schillerplatz 2;8280;Fürstenfeld;0
VS;622161;Volksschule;1787106.91,5946216.31;Übersbach 154;8362;Fürstenfeld;öffentl.;2;31;18;13;AHS;622016;Bundesgymnasium und Bundesrealgymnasium;AHS-Unterstufe;Realschulstraße 6;8280;Fürstenfeld;0
VS;622171;Volksschule Sonnhofen;1758172.77,5998417.64;Köppelreith 52;8225;Pöllau;öffentl.;2;33;18;15;AHS;622026;Bundesgymnasium, Bundesrealgymnasium und Bundes-Oberstufenrealgymnasium;AHS-Unterstufe;Edelseegasse 13;8230;Hartberg;0
VS;622171;Volksschule Sonnhofen;1758172.77,5998417.64;Köppelreith 52;8225;Pöllau;öffentl.;2;33;18;15;NMSH;622142;Mittelschule;Neue Mittelschule an Hauptschulen;Ziegelofengasse 402;8225;Pöllau;0
VS;622181;Volksschule;1782241.13,6002936.96;Lafnitz 61;8233;Lafnitz;öffentl.;3;49;29;20;NMSH;622022;Mittelschule;Neue Mittelschule an Hauptschulen;Schulstraße 138;8232;Grafendorf bei Hartberg;11
VS;622191;Volksschule;1773500.72,5970580.31;Auffen 88;8272;Hartl;öffentl.;2;32;18;14;NMSH;622032;Mittelschule;Neue Mittelschule an Hauptschulen;Großsteinbach 1;8265;Großsteinbach;9
VS;622191;Volksschule;1773500.72,5970580.31;Auffen 88;8272;Hartl;öffentl.;2;32;18;14;NMSH;622122;Mittelschule;Neue Mittelschule an Hauptschulen;Bad Waltersdorf 185;8271;Bad Waltersdorf;0
VS;622191;Volksschule;1773500.72,5970580.31;Auffen 88;8272;Hartl;öffentl.;2;32;18;14;NMSH;622162;Sportmittelschule (Rieger);Neue Mittelschule an Hauptschulen;Edelseegasse 18;8230;Hartberg;0
VS;622191;Volksschule;1773500.72,5970580.31;Auffen 88;8272;Hartl;öffentl.;2;32;18;14;AHS;622026;Bundesgymnasium, Bundesrealgymnasium und Bundes-Oberstufenrealgymnasium;AHS-Unterstufe;Edelseegasse 13;8230;Hartberg;0
VS;622201;Volksschule;1768059.32,6015244.4;Karnerviertel 187;8252;Waldbach-Mönichwald;öffentl.;3;48;25;23;NMSH;622112;Mittelschule;Neue Mittelschule an Hauptschulen;Arzberg 127;8253;Waldbach-Mönichwald;8
VS;622211;Volksschule;1791901.52,5969784.65;Schulgasse 2;8292;Neudau;öffentl.;4;68;43;25;NMSH;622152;Mittelschule;Neue Mittelschule an Hauptschulen;Schulgasse 2;8292;Neudau;11
VS;622211;Volksschule;1791901.52,5969784.65;Schulgasse 2;8292;Neudau;öffentl.;4;68;43;25;AHS;622026;Bundesgymnasium, Bundesrealgymnasium und Bundes-Oberstufenrealgymnasium;AHS-Unterstufe;Edelseegasse 13;8230;Hartberg;0
VS;622211;Volksschule;1791901.52,5969784.65;Schulgasse 2;8292;Neudau;öffentl.;4;68;43;25;VS;622211;Volksschule;Wiederholung der Schulstufe im gleichen Schultyp;Schulgasse 2;8292;Neudau;0
VS;622221;Volksschule;1766635.34,5970654.85;Blaindorf 41;8265;Feistritztal;öffentl.;1;22;9;13;NMSH;622162;Sportmittelschule (Rieger);Neue Mittelschule an Hauptschulen;Edelseegasse 18;8230;Hartberg;0
VS;622221;Volksschule;1766635.34,5970654.85;Blaindorf 41;8265;Feistritztal;öffentl.;1;22;9;13;VS;622221;Volksschule;Wiederholung der Schulstufe im gleichen Schultyp;Blaindorf 41;8265;Feistritztal;0
VS;622231;Volksschule;1788648.36,6014271.79;Schulstraße 17;8243;Pinggau;öffentl.;8;149;78;71;NMSH;622062;Mittelschule;Neue Mittelschule an Hauptschulen;Schulstraße 19;8243;Pinggau;30
VS;622231;Volksschule;1788648.36,6014271.79;Schulstraße 17;8243;Pinggau;öffentl.;8;149;78;71;NMSH;606072;Mittelschule;Neue Mittelschule an Hauptschulen;Hauptstraße 50;8071;Hausmannstätten;0
VS;622231;Volksschule;1788648.36,6014271.79;Schulstraße 17;8243;Pinggau;öffentl.;8;149;78;71;NMSH;617162;Musikmittelschule;Neue Mittelschule an Hauptschulen;Edelseestraße 17;8190;Birkfeld;0
VS;622231;Volksschule;1788648.36,6014271.79;Schulstraße 17;8243;Pinggau;öffentl.;8;149;78;71;AHS;622026;Bundesgymnasium, Bundesrealgymnasium und Bundes-Oberstufenrealgymnasium;AHS-Unterstufe;Edelseegasse 13;8230;Hartberg;0
VS;622241;Volksschule Grazerstraße;1762887.59,5991093.07;Grazerstraße 195;8225;Pöllau;öffentl.;7;103;52;51;NMSH;622142;Mittelschule;Neue Mittelschule an Hauptschulen;Ziegelofengasse 402;8225;Pöllau;24
VS;622241;Volksschule Grazerstraße;1762887.59,5991093.07;Grazerstraße 195;8225;Pöllau;öffentl.;7;103;52;51;AHS;622026;Bundesgymnasium, Bundesrealgymnasium und Bundes-Oberstufenrealgymnasium;AHS-Unterstufe;Edelseegasse 13;8230;Hartberg;0
VS;622241;Volksschule Grazerstraße;1762887.59,5991093.07;Grazerstraße 195;8225;Pöllau;öffentl.;7;103;52;51;NMSH;622162;Sportmittelschule (Rieger);Neue Mittelschule an Hauptschulen;Edelseegasse 18;8230;Hartberg;0
VS;622251;Volksschule;1780046.81,5979082.39;Unterbuch 16;8274;Buch-St. Magdalena;öffentl.;1;16;12;4;NMSH;622172;Musikmittelschule (Gerlitz);Neue Mittelschule an Hauptschulen;Europaplatz 2;8230;Hartberg;0
VS;622251;Volksschule;1780046.81,5979082.39;Unterbuch 16;8274;Buch-St. Magdalena;öffentl.;1;16;12;4;AHS;622026;Bundesgymnasium, Bundesrealgymnasium und Bundes-Oberstufenrealgymnasium;AHS-Unterstufe;Edelseegasse 13;8230;Hartberg;0
VS;622261;Volksschule;1765379.19,5993871.35;Oberneuberg 110;8225;Pöllauberg;öffentl.;3;57;27;30;NMSH;622142;Mittelschule;Neue Mittelschule an Hauptschulen;Ziegelofengasse 402;8225;Pöllau;14
VS;622281;Volksschule;1776746.26,5974697.45;Ebersdorf 124;8273;Ebersdorf;öffentl.;4;53;23;30;NMSH;622172;Musikmittelschule (Gerlitz);Neue Mittelschule an Hauptschulen;Europaplatz 2;8230;Hartberg;0
